"Message",Normal,"          Метод P/invoke ""GetLongPathNameW"" разрешен в api-ms-win-core-file-l1-2-1.dll!GetLongPathNameW."
"Message",Normal,"          Метод P/invoke ""GetFullPathNameW"" разрешен в api-ms-win-core-file-l1-2-1.dll!GetFullPathNameW."
"Message",Normal,"          Метод P/invoke ""GetFullPathNameW"" разрешен в api-ms-win-core-file-l1-2-1.dll!GetFullPathNameW."
"Message",Normal,"          Метод P/invoke ""CreateThreadpoolIo"" разрешен в api-ms-win-core-threadpool-l1-2-0.dll!CreateThreadpoolIo."
"Message",Normal,"          Метод P/invoke ""CloseThreadpoolIo"" разрешен в api-ms-win-core-threadpool-l1-2-0.dll!CloseThreadpoolIo."
"Message",Normal,"          Метод P/invoke ""StartThreadpoolIo"" разрешен в api-ms-win-core-threadpool-l1-2-0.dll!StartThreadpoolIo."
"Message",Normal,"          Метод P/invoke ""CancelThreadpoolIo"" разрешен в api-ms-win-core-threadpool-l1-2-0.dll!CancelThreadpoolIo."
"Message",Normal,"          Метод P/invoke ""CreateFile2"" разрешен в api-ms-win-core-file-l1-2-1.dll!CreateFile2."
"Message",Normal,"          Метод P/invoke ""CloseHandle"" разрешен в api-ms-win-core-handle-l1-1-0.dll!CloseHandle."
"Message",Normal,"          Метод P/invoke ""CancelIoEx"" разрешен в api-ms-win-core-io-l1-1-1.dll!CancelIoEx."
"Message",Normal,"          P/invoke ""RoGetBufferMarshaler"" не удалось разрешить; будет использовано значение по умолчанию api-ms-win-core-winrt-robuffer-l1-1-0.dll!RoGetBufferMarshaler."
"Message",Normal,"  Interop code generated in 975,00 ms."
"Message",Normal,"  Written code to TheQuestionReborn.Interop.g.cs in 5081,28 ms"
"Message",Normal,"  Written code to TheQuestionReborn.ITFProxy.g.cs in 0,70 ms"
"Message",Normal,"Running 'CompileMcgSource' transform, heap at 281 mb."
"Message",High,"Компиляция кода взаимодействия"
"Message",Low,"Идет компиляция выходных данных MCG с аргументами:  /debug:""pdbonly"" /nowarn:""0436;0618;1668;1685"" /debug+ /nostdlib+ /optimize+ /out:""C:\Users\Sergey\Documents\Visual Studio 2015\Projects\TheQuestionReborn\TheQuestionReborn\obj\ARM\Release\ilc\intermediate\TheQuestionReborn.Interop.dll"" /pdb:""C:\Users\Sergey\Documents\Visual Studio 2015\Projects\TheQuestionReborn\TheQuestionReborn\obj\ARM\Release\ilc\intermediate\TheQuestionReborn.Interop.pdb"" /platform:""arm"" /warnaserror+ /unsafe /noconfig /nologo /target:library /define:""WIN32"" /define:""ARM"" /define:""MCG_PRE_BUILD"" /r:""C:\Program Files (x86)\MSBuild\Microsoft\.NetNative\ARM\ilc\lib\Private\System.Private.Corelib.dll"" /r:""C:\Program Files (x86)\MSBuild\Microsoft\.NetNative\ARM\ilc\lib\Private\System.Private.Corelib.InteropServices.dll"" /r:""C:\Program Files (x86)\MSBuild\Microsoft\.NetNative\ARM\ilc\lib\Private\System.Private.Interop.dll"" /r:""C:\Users\Sergey\Documents\Visual Studio 2015\Projects\TheQuestionReborn\TheQuestionReborn\obj\ARM\Release\ilc\in\System.Private.Uri.dll"" /r:""C:\Program Files (x86)\MSBuild\Microsoft\.NetNative\ARM\ilc\lib\Private\System.Private.CompilerServices.ICastable.dll"" /r:""C:\Program Files (x86)\MSBuild\Microsoft\.NetNative\ARM\ilc\lib\Private\System.Private.Reflection.dll"" /r:""C:\Program Files (x86)\MSBuild\Microsoft\.NetNative\ARM\ilc\lib\Private\System.Private.DispatchProxy.dll"" /r:""C:\Users\Sergey\Documents\Visual Studio 2015\Projects\TheQuestionReborn\TheQuestionReborn\obj\ARM\Release\ilc\in\System.Reflection.DispatchProxy.dll"" /r:""C:\Users\Sergey\Documents\Visual Studio 2015\Projects\TheQuestionReborn\TheQuestionReborn\obj\ARM\Release\ilc\in\System.Reflection.dll"" /r:""C:\Users\Sergey\Documents\Visual Studio 2015\Projects\TheQuestionReborn\TheQuestionReborn\obj\ARM\Release\ilc\in\System.Runtime.dll"" /r:""C:\Users\Sergey\Documents\Visual Studio 2015\Projects\TheQuestionReborn\TheQuestionReborn\obj\ARM\Release\ilc\in\System.Runtime.Extensions.dll"" /r:""C:\Users\Sergey\Documents\Visual Studio 2015\Projects\TheQuestionReborn\TheQuestionReborn\obj\ARM\Release\ilc\in\System.Runtime.InteropServices.dll"" /r:""C:\Users\Sergey\Documents\Visual Studio 2015\Projects\TheQuestionReborn\TheQuestionReborn\obj\ARM\Release\ilc\in\System.Runtime.InteropServices.WindowsRuntime.dll"" /r:""C:\Users\Sergey\Documents\Visual Studio 2015\Projects\TheQuestionReborn\TheQuestionReborn\obj\ARM\Release\ilc\in\System.Collections.dll"" /r:""C:\Users\Sergey\Documents\Visual Studio 2015\Projects\TheQuestionReborn\TheQuestionReborn\obj\ARM\Release\ilc\in\System.ObjectModel.dll"" /r:""C:\Users\Sergey\Documents\Visual Studio 2015\Projects\TheQuestionReborn\TheQuestionReborn\obj\ARM\Release\ilc\in\System.Runtime.WindowsRuntime.dll"" /r:""C:\Users\Sergey\Documents\Visual Studio 2015\Projects\TheQuestionReborn\TheQuestionReborn\obj\ARM\Release\ilc\in\System.Runtime.WindowsRuntime.UI.Xaml.dll"" /r:""C:\Users\Sergey\Documents\Visual Studio 2015\Projects\TheQuestionReborn\TheQuestionReborn\obj\ARM\Release\ilc\in\System.Numerics.Vectors.dll"" /r:""C:\Users\Sergey\Documents\Visual Studio 2015\Projects\TheQuestionReborn\TheQuestionReborn\obj\ARM\Release\ilc\in\System.Threading.dll"" /r:""C:\Users\Sergey\Documents\Visual Studio 2015\Projects\TheQuestionReborn\TheQuestionReborn\obj\ARM\Release\ilc\in\System.Diagnostics.Debug.dll"" /r:""C:\Users\Sergey\Documents\Visual Studio 2015\Projects\TheQuestionReborn\TheQuestionReborn\obj\ARM\Release\ilc\in\System.Runtime.Handles.dll"" /r:""C:\Users\Sergey\Documents\Visual Studio 2015\Projects\TheQuestionReborn\TheQuestionReborn\obj\ARM\Release\ilc\in\System.Dynamic.Runtime.dll"" ""C:\Users\Sergey\Documents\Visual Studio 2015\Projects\TheQuestionReborn\TheQuestionReborn\obj\ARM\Release\ilc\intermediate\TheQuestionReborn.Interop.g.cs"" ""C:\Users\Sergey\Documents\Visual Studio 2015\Projects\TheQuestionReborn\TheQuestionReborn\obj\ARM\Release\ilc\intermediate\TheQuestionReborn.ITFProxy.g.cs""."
"Message",Normal,"Running 'SerializationAssemblyGenerator' transform, heap at 281 mb."
"Message",High,"Создание кода сериализации"
"Message",Normal,"Сборка ""HtmlAgilityPack.dll"" обнаружена более чем в одной папке."
"Message",Normal,"file:///C:/Users/Sergey/Documents/Visual Studio 2015/Projects/TheQuestionReborn/TheQuestionReborn/obj/ARM/Release/ilc/intermediate/PreMergeILTransformed/HtmlAgilityPack.dll"
"Message",Normal,"C:\Users\Sergey\Documents\Visual Studio 2015\Projects\TheQuestionReborn\TheQuestionReborn\obj\ARM\Release\ilc\in\HtmlAgilityPack.dll"
"Message",Normal,"Сборка ""Microsoft.Toolkit.Uwp.Notifications.dll"" обнаружена более чем в одной папке."
"Message",Normal,"file:///C:/Users/Sergey/Documents/Visual Studio 2015/Projects/TheQuestionReborn/TheQuestionReborn/obj/ARM/Release/ilc/intermediate/PreMergeILTransformed/Microsoft.Toolkit.Uwp.Notifications.dll"
"Message",Normal,"C:\Users\Sergey\Documents\Visual Studio 2015\Projects\TheQuestionReborn\TheQuestionReborn\obj\ARM\Release\ilc\in\Microsoft.Toolkit.Uwp.Notifications.dll"
"Message",Normal,"Сборка ""Newtonsoft.Json.dll"" обнаружена более чем в одной папке."
"Message",Normal,"file:///C:/Users/Sergey/Documents/Visual Studio 2015/Projects/TheQuestionReborn/TheQuestionReborn/obj/ARM/Release/ilc/intermediate/PreMergeILTransformed/Newtonsoft.Json.dll"
"Message",Normal,"C:\Users\Sergey\Documents\Visual Studio 2015\Projects\TheQuestionReborn\TheQuestionReborn\obj\ARM\Release\ilc\in\Newtonsoft.Json.dll"
"Message",Normal,"Тип ""System.Net.Security.ProtectionLevel"" обнаружен более чем в одной сборке."
"Message",Normal,"file:///C:/Users/Sergey/Documents/Visual Studio 2015/Projects/TheQuestionReborn/TheQuestionReborn/obj/ARM/Release/ilc/in/System.Private.Networking.dll"
"Message",Normal,"file:///C:/Users/Sergey/Documents/Visual Studio 2015/Projects/TheQuestionReborn/TheQuestionReborn/obj/ARM/Release/ilc/in/System.Private.ServiceModel.dll"
"Message",Normal,"Сборка ""TheQuestionReborn.exe"" обнаружена более чем в одной папке."
"Message",Normal,"file:///C:/Users/Sergey/Documents/Visual Studio 2015/Projects/TheQuestionReborn/TheQuestionReborn/obj/ARM/Release/ilc/intermediate/PreMergeILTransformed/TheQuestionReborn.exe"
"Message",Normal,"C:\Users\Sergey\Documents\Visual Studio 2015\Projects\TheQuestionReborn\TheQuestionReborn\obj\ARM\Release\ilc\in\TheQuestionReborn.exe"
"Message",Normal,"Тип ""System.DBNull"" обнаружен более чем в одной сборке."
"Message",Normal,"file:///C:/Users/Sergey/Documents/Visual Studio 2015/Projects/TheQuestionReborn/TheQuestionReborn/obj/ARM/Release/ilc/in/System.Data.Common.dll"
"Message",Normal,"file:///C:/Program Files (x86)/MSBuild/Microsoft/.NetNative/ARM/ilc/lib/Private/System.Private.Reflection.Core.dll"
"Message",Normal,"Running 'DumpNativeResources' transform, heap at 281 mb."
"Message",Normal,"Running 'ReducedCopy' transform, heap at 281 mb."
"Message",Normal,"Running 'DeveloperExperienceModeOnlyCodeRemover' transform, heap at 437 mb."
"Message",Normal,"Running 'ComImportDetector' transform, heap at 437 mb."
"Message",Normal,"Running 'McgAccessor' transform, heap at 437 mb."
"Message",Normal,"Running 'McgRedirect' transform, heap at 440 mb."
"Message",Normal,"Running 'McgRedirect' transform, heap at 418 mb."
"Message",Normal,"Running 'McgTypeOf' transform, heap at 420 mb."
"Message",Normal,"Running 'ExceptionMiniaturizer' transform, heap at 438 mb."
"Message",Normal,"Running 'EventSource' transform, heap at 453 mb."
"Message",Normal,"Running 'ValueType' transform, heap at 454 mb."
"Message",Normal,"Running 'Attribute' transform, heap at 457 mb."
"Message",Normal,"Running 'GetType' transform, heap at 459 mb."
"Message",Normal,"Running 'McgFixups' transform, heap at 461 mb."
"Message",Normal,"Running 'ResourceManagerCtor' transform, heap at 463 mb."
"Message",Normal,"Running 'TypeofTypeHandle' transform, heap at 463 mb."
"Message",Normal,"Running 'DispatchProxyIntrinsics' transform, heap at 475 mb."
"Message",Normal,"Running 'StaticInitData' transform, heap at 476 mb."
"Message",Normal,"Running 'StartupCodeInjector' transform, heap at 514 mb."
"Message",Normal,"Running 'InjectAppContextSwitches' transform, heap at 514 mb."
"Message",Normal,"Running 'Delegate' transform, heap at 514 mb."
"Message",Normal,"Running 'DelegateCtorCall' transform, heap at 540 mb."
"Message",Normal,"Running 'LazyGenerics' transform, heap at 543 mb."
"Message",Normal,"Running 'AddReflectionBlockedAttributes' transform, heap at 403 mb."
"Message",Normal,"Running 'DisableOptimization' transform, heap at 403 mb."
"Message",Normal,"Running 'CreateMetadata' transform, heap at 403 mb."
"Message",Normal,"Running 'SynchronizedMethod' transform, heap at 455 mb."
"Message",Normal,"Running 'ReflectionInvoke' transform, heap at 455 mb."
"Message",Normal,"Running 'ScrubOpenCalls' transform, heap at 460 mb."
"Message",Normal,"Running 'Calli' transform, heap at 460 mb."
"Message",Normal,"Running 'ConvertCatchIntoFilter' transform, heap at 478 mb."
"Message",Normal,"Running 'ReflectionMappingInfoEmit' transform, heap at 479 mb."
"Message",Normal,"Running 'ConvertManagedWinMD' transform, heap at 483 mb."
"Message",Normal,"Running 'Reducer' transform, heap at 483 mb."
"Message",High,"Очистка кода без ссылок"
"Message",Normal,""
"Message",Normal,"Сводка преобразования"
"Message",Normal,"   мс | разностный файл кучи | имя"
"Message",Normal," 26670 |        270 | Mcg"
"Message",Normal,"  9650 |          0 | CompileMcgSource"
"Message",Normal,"  4924 |         24 | Reducer"
"Message",Normal,"  4597 |        156 | ReducedCopy"
"Message",Normal,"  3275 |          0 | SerializationAssemblyGenerator"
"Message",Normal,"  1155 |         52 | CreateMetadata"
"Message",Normal,"   814 |       -140 | LazyGenerics"
"Message",Normal,"   744 |         38 | StaticInitData"
"Message",Normal,"   605 |        -22 | McgRedirect"
"Message",Normal,"   357 |         15 | ExceptionMiniaturizer"
"Message",Normal,"   343 |         18 | McgTypeOf"
"Message",Normal,"   269 |          1 | EventSource"
"Message",Normal,"   242 |          5 | ReflectionInvoke"
"Message",Normal,"   234 |         18 | Calli"
"Message",Normal,"   222 |         12 | TypeofTypeHandle"
"Message",Normal,"   219 |          0 | StartupCodeInjector"
"Message",Normal,"   214 |          2 | GetType"
"Message",Normal,"   190 |          2 | McgRedirect"
"Message",Normal,"   155 |         26 | Delegate"
"Message",Normal,"   118 |          3 | DelegateCtorCall"
"Message",Normal,"    97 |          2 | McgFixups"
"Message",Normal,"    70 |          0 | SynchronizedMethod"
"Message",Normal,"    43 |          3 | McgAccessor"
"Message",Normal,"    38 |          0 | ScrubOpenCalls"
"Message",Normal,"    36 |          3 | ValueType"
"Message",Normal,"    28 |          1 | DispatchProxyIntrinsics"
"Message",Normal,"    25 |          0 | DumpNativeResources"
"Message",Normal,"    20 |          2 | Attribute"
"Message",Normal,"    18 |          1 | ConvertCatchIntoFilter"
"Message",Normal,"    16 |          4 | ReflectionMappingInfoEmit"
"Message",Normal,"     8 |          0 | DeveloperExperienceModeOnlyCodeRemover"
"Message",Normal,"     5 |          0 | ResourceManagerCtor"
"Message",Normal,"     4 |          0 | AddReflectionBlockedAttributes"
"Message",Normal,"     2 |          0 | InjectAppContextSwitches"
"Message",Normal,"     1 |          0 | DisableOptimization"
"Message",Normal,"     1 |          0 | ComImportDetector"
"Message",Normal,"     0 |          0 | ConvertManagedWinMD"
"Message",Normal,"Writing transformed assembly took 5115 ms, heap at 621 mb."
"Message",Low,"Выполнение задачи ""ILTransformTask"" завершено."
"Message",Low,"Построение целевого объекта ""RunILTransforms"" в проекте ""Unnamed_1"" завершено."
"Message",Low,"Целевой объект ""CheckSharedAssemblyClosure"" пропущен из-за невыполненного условия; выражение ('$(BuildSharedAssemblies)' == 'true') равно ('false' == 'true')."
"Message",Low,"Целевой объект ""GenerateMDILResponseFileSingleFile"" в файле ""C:\Program Files (x86)\MSBuild\Microsoft\.NetNative\ARM\ilc\IlcInternals.targets"" из проекта ""C:\Users\Sergey\Documents\Visual Studio 2015\Projects\TheQuestionReborn\TheQuestionReborn\Unnamed_1"" (целевой объект ""GenerateMDILSingleFile"" зависит от него):"
"Message",Low,"Полное построение целевого объекта ""GenerateMDILResponseFileSingleFile""."
"Message",Low,"Выходной файл ""C:\Users\Sergey\Documents\Visual Studio 2015\Projects\TheQuestionReborn\TheQuestionReborn\obj\ARM\Release\ilc\intermediate\nutcargs.rsp"" не существует."
"Message",Low,"Задача ""IlcMessageTask"""
"Message",High,"Выполнение встроенных компиляторов"
"Message",Low,"Выполнение задачи ""IlcMessageTask"" завершено."
"Message",Low,"Задача ""MakeDir"""
"Message",Normal,"Создание каталога ""C:\Users\Sergey\Documents\Visual Studio 2015\Projects\TheQuestionReborn\TheQuestionReborn\obj\ARM\Release\ilc\intermediate\MDIL\""."
"Message",Low,"Выполнение задачи ""MakeDir"" завершено."
"Message",Low,"Задача ""WriteLinesToFile"""
"Message",Low,"Выполнение задачи ""WriteLinesToFile"" завершено."
"Message",Low,"Построение целевого объекта ""GenerateMDILResponseFileSingleFile"" в проекте ""Unnamed_1"" завершено."
"Message",Low,"Целевой объект ""GenerateMDILSingleFile"" в файле ""C:\Program Files (x86)\MSBuild\Microsoft\.NetNative\ARM\ilc\IlcInternals.targets"" из проекта ""C:\Users\Sergey\Documents\Visual Studio 2015\Projects\TheQuestionReborn\TheQuestionReborn\Unnamed_1"" (целевой объект ""GenerateMDIL"" зависит от него):"
"Message",Low,"Полное построение целевого объекта ""GenerateMDILSingleFile""."
"Message",Low,"Выходной файл ""C:\Users\Sergey\Documents\Visual Studio 2015\Projects\TheQuestionReborn\TheQuestionReborn\obj\ARM\Release\ilc\intermediate\MDIL\TheQuestionReborn.mdilexe"" не существует."
"Message",Low,"Используется задача ""StartProcessTask"" из сборки ""Microsoft.Build.ILTasks""."
"Message",Low,"Задача ""StartProcessTask"""
"Message",Normal,"Идет запуск ""C:\Program Files (x86)\MSBuild\Microsoft\.NetNative\ARM\ilc\Tools\nutc_driver.exe @""C:\Users\Sergey\Documents\Visual Studio 2015\Projects\TheQuestionReborn\TheQuestionReborn\obj\ARM\Release\ilc\intermediate\nutcargs.rsp""""."
"Message",Low,"Microsoft (R) MDIL Compiler - Version 1.0.23117.00"
"Message",Low,"Copyright (c) Microsoft Corporation.  All rights reserved."
"Message",Low,"Scanning input types"
"Message",Low,"Eager code generation"
"Message",Low,"Scanning 13769 methods."
"Message",Low,"Scanning 13766 methods."
"Message",Low,"Scanning 8627 methods."
"Message",Low,"Scanning 4503 methods."
"Message",Low,"Scanning 3511 methods."
"Message",Low,"Scanning 2450 methods."
"Message",Low,"Scanning 2621 methods."
"Message",Low,"Scanning 2061 methods."
"Message",Low,"Scanning 1826 methods."
"Message",Low,"Scanning 1406 methods."
"Message",Low,"Scanning 800 methods."
"Message",Low,"Scanning 407 methods."
"Message",Low,"Scanning 414 methods."
"Message",Low,"Scanning 164 methods."
"Message",Low,"Scanning 123 methods."
"Message",Low,"Scanning 82 methods."
"Message",Low,"Scanning 54 methods."
"Message",Low,"Scanning 39 methods."
"Message",Low,"Scanning 32 methods."
"Message",Low,"Scanning 9 methods."
"Message",Low,"Scanning 16 methods."
"Message",Low,"Scanning 36 methods."
"Message",Low,"Scanning 29 methods."
"Message",Low,"Scanning 7 methods."
"Message",Low,"Scanning 2 methods."
"Message",Low,"Scanning 1 methods."
"Message",Low,"Scanning 2 methods."
"Message",Low,"Scanning 3 methods."
"Message",Low,"Scanning 6 methods."
"Message",Low,"Scanning 2 methods."
"Message",Low,"Compiling 56892 methods."
"Message",Low,"Deferred code generation"
"Message",Low,"Successfully generated 'C:\Users\Sergey\Documents\Visual Studio 2015\Projects\TheQuestionReborn\TheQuestionReborn\obj\ARM\Release\ilc\intermediate\MDIL\TheQuestionReborn.mdilexe'"
"Message",Low,"Successfully generated 'C:\Users\Sergey\Documents\Visual Studio 2015\Projects\TheQuestionReborn\TheQuestionReborn\obj\ARM\Release\ilc\intermediate\MDIL\TheQuestionReborn.mdilpdb'"
"Message",Normal,"Задача ""C:\Program Files (x86)\MSBuild\Microsoft\.NetNative\ARM\ilc\Tools\nutc_driver.exe @""C:\Users\Sergey\Documents\Visual Studio 2015\Projects\TheQuestionReborn\TheQuestionReborn\obj\ARM\Release\ilc\intermediate\nutcargs.rsp"""" завершена."
"Message",Normal,"Статистика выполнения процессов (все значения в миллисекундах)"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"запустить  |  начать   |   остановить   |   завершить    | длительность | время существования | имя [слот]"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"       0 |       94 |    53047 |    53047 |    52953 |    53047 | [0] nutc"
"Message",Normal,"Число команд:      1"
"Message",Normal,"Общее системное время:       53047 мс"
"Message",Normal,"Системное время на команду: 53047 мс"
"Message",Normal,"Общая длительность:          52953 мс"
"Message",Normal,"Общее время жизни:          53047 мс"
"Message",Normal,"Запрошенный DOP:           4"
"Message",Normal,"Длительность DOP:            1,0"
"Message",Normal,"Время жизни DOP:            1,0"
"Message",Low,"Выполнение задачи ""StartProcessTask"" завершено."
"Message",Low,"Построение целевого объекта ""GenerateMDILSingleFile"" в проекте ""Unnamed_1"" завершено."
"Message",Low,"Целевой объект ""GenerateMDIL"" в файле ""C:\Program Files (x86)\MSBuild\Microsoft\.NetNative\ARM\ilc\IlcInternals.targets"" из проекта ""C:\Users\Sergey\Documents\Visual Studio 2015\Projects\TheQuestionReborn\TheQuestionReborn\Unnamed_1"" (целевой объект ""MDILBindPrepare"" зависит от него):"
"Message",Normal,"Целевой объект ""GenerateMDIL"" пропускается, так как все выходные файлы актуальны по отношению к входным."
"Message",Low,"Входные файлы: C:\Users\Sergey\Documents\Visual Studio 2015\Projects\TheQuestionReborn\TheQuestionReborn\obj\ARM\Release\ilc\intermediate\nutcargs.rsp"
"Message",Low,"Выходные файлы: C:\Users\Sergey\Documents\Visual Studio 2015\Projects\TheQuestionReborn\TheQuestionReborn\obj\ARM\Release\ilc\intermediate\MDIL\TheQuestionReborn.mdilexe;C:\Users\Sergey\Documents\Visual Studio 2015\Projects\TheQuestionReborn\TheQuestionReborn\obj\ARM\Release\ilc\intermediate\MDIL\TheQuestionReborn.mdilpdb"
"Message",Low,"Построение целевого объекта ""GenerateMDIL"" в проекте ""Unnamed_1"" завершено."
"Message",Low,"Целевой объект ""GenerateBuildInfo"" в файле ""C:\Program Files (x86)\MSBuild\Microsoft\.NetNative\ARM\ilc\IlcInternals.targets"" из проекта ""C:\Users\Sergey\Documents\Visual Studio 2015\Projects\TheQuestionReborn\TheQuestionReborn\Unnamed_1"" (целевой объект ""MDILBindPrepare"" зависит от него):"
"Message",Low,"Полное построение целевого объекта ""GenerateBuildInfo""."
"Message",Low,"Выходной файл ""C:\Users\Sergey\Documents\Visual Studio 2015\Projects\TheQuestionReborn\TheQuestionReborn\obj\ARM\Release\ilc\intermediate\Native.res"" не существует."
"Message",Low,"Задача ""StartProcessTask"""
"Message",Normal,"Идет запуск ""C:\Program Files (x86)\Windows Kits\10\bin\x86\rc.exe /r /fo ""C:\Users\Sergey\Documents\Visual Studio 2015\Projects\TheQuestionReborn\TheQuestionReborn\obj\ARM\Release\ilc\intermediate\BuildInfo\BuildInfo.res"" ""C:\Users\Sergey\Documents\Visual Studio 2015\Projects\TheQuestionReborn\TheQuestionReborn\obj\ARM\Release\ilc\intermediate\BuildInfo\BuildInfo.rc""""."
"Message",Low,"Microsoft (R) Windows (R) Resource Compiler Version 10.0.10011.16384"
"Message",Low,"Copyright (C) Microsoft Corporation.  All rights reserved."
"Message",Normal,"Задача ""C:\Program Files (x86)\Windows Kits\10\bin\x86\rc.exe /r /fo ""C:\Users\Sergey\Documents\Visual Studio 2015\Projects\TheQuestionReborn\TheQuestionReborn\obj\ARM\Release\ilc\intermediate\BuildInfo\BuildInfo.res"" ""C:\Users\Sergey\Documents\Visual Studio 2015\Projects\TheQuestionReborn\TheQuestionReborn\obj\ARM\Release\ilc\intermediate\BuildInfo\BuildInfo.rc"""" завершена."
"Message",Normal,"Статистика выполнения процессов (все значения в миллисекундах)"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"запустить  |  начать   |   остановить   |   завершить    | длительность | время существования | имя [слот]"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"       0 |       79 |     1000 |     1000 |      921 |     1000 | [0] RC"
"Message",Normal,"Число команд:      1"
"Message",Normal,"Общее системное время:       1000 мс"
"Message",Normal,"Системное время на команду: 1000 мс"
"Message",Normal,"Общая длительность:          921 мс"
"Message",Normal,"Общее время жизни:          1000 мс"
"Message",Normal,"Запрошенный DOP:           4"
"Message",Normal,"Длительность DOP:            0,9"
"Message",Normal,"Время жизни DOP:            1,0"
"Message",Low,"Выполнение задачи ""StartProcessTask"" завершено."
"Message",Low,"Используется задача ""BinaryConcatenateTask"" из сборки ""Microsoft.Build.ILTasks""."
"Message",Low,"Задача ""BinaryConcatenateTask"""
"Message",Normal,"Идет объединение ""C:\Users\Sergey\Documents\Visual Studio 2015\Projects\TheQuestionReborn\TheQuestionReborn\obj\ARM\Release\ilc\intermediate\Native.res"" с выравниванием ""4""."
"Message",Normal," Добавлено ""C:\Users\Sergey\Documents\Visual Studio 2015\Projects\TheQuestionReborn\TheQuestionReborn\obj\ARM\Release\ilc\intermediate\ILTransformed\TheQuestionReborn.res"" в смещении 0."
"Message",Normal," Добавлено ""C:\Users\Sergey\Documents\Visual Studio 2015\Projects\TheQuestionReborn\TheQuestionReborn\obj\ARM\Release\ilc\intermediate\BuildInfo\BuildInfo.res"" в смещении 1448."
"Message",Low,"Выполнение задачи ""BinaryConcatenateTask"" завершено."
"Message",Low,"Построение целевого объекта ""GenerateBuildInfo"" в проекте ""Unnamed_1"" завершено."
"Message",Low,"Целевой объект ""MDILBindPrepare"" в файле ""C:\Program Files (x86)\MSBuild\Microsoft\.NetNative\ARM\ilc\IlcInternals.targets"" из проекта ""C:\Users\Sergey\Documents\Visual Studio 2015\Projects\TheQuestionReborn\TheQuestionReborn\Unnamed_1"" (целевой объект ""MDILBindCreateResponseFiles"" зависит от него):"
"Message",Low,"Задача ""MakeDir"""
"Message",Normal,"Создание каталога ""C:\Users\Sergey\Documents\Visual Studio 2015\Projects\TheQuestionReborn\TheQuestionReborn\obj\ARM\Release\ilc\intermediate\Native\""."
"Message",Low,"Выполнение задачи ""MakeDir"" завершено."
"Message",Low,"Задача ""StartProcessTask"" пропущена из-за невыполненного условия; выражение ('$(Pgi)'=='true') равно ('false'=='true')."
"Message",Low,"Построение целевого объекта ""MDILBindPrepare"" в проекте ""Unnamed_1"" завершено."
"Message",Low,"Целевой объект ""MDILBindCreateResponseFiles"" в файле ""C:\Program Files (x86)\MSBuild\Microsoft\.NetNative\ARM\ilc\IlcInternals.targets"" из проекта ""C:\Users\Sergey\Documents\Visual Studio 2015\Projects\TheQuestionReborn\TheQuestionReborn\Unnamed_1"" (целевой объект ""MDILBind"" зависит от него):"
"Message",Low,"Полное построение целевого объекта ""MDILBindCreateResponseFiles""."
"Message",Low,"Выходной файл ""C:\Users\Sergey\Documents\Visual Studio 2015\Projects\TheQuestionReborn\TheQuestionReborn\obj\ARM\Release\ilc\intermediate\rhbindargs.TheQuestionReborn.rsp"" не существует."
"Message",Low,"Задача ""WriteLinesToFile"""
"Message",Low,"Выполнение задачи ""WriteLinesToFile"" завершено."
"Message",Low,"Построение целевого объекта ""MDILBindCreateResponseFiles"" в проекте ""Unnamed_1"" завершено."
"Message",Low,"Целевой объект ""MDILBind"" в файле ""C:\Program Files (x86)\MSBuild\Microsoft\.NetNative\ARM\ilc\IlcInternals.targets"" из проекта ""C:\Users\Sergey\Documents\Visual Studio 2015\Projects\TheQuestionReborn\TheQuestionReborn\Unnamed_1"" (целевой объект ""CopyNativeExecutablesToOutput"" зависит от него):"
"Message",Low,"Полное построение целевого объекта ""MDILBind""."
"Message",Low,"Выходной файл ""C:\Users\Sergey\Documents\Visual Studio 2015\Projects\TheQuestionReborn\TheQuestionReborn\obj\ARM\Release\ilc\intermediate\Native\TheQuestionReborn.exe"" не существует."
"Message",Low,"Задача ""IlcMessageTask"""
"Message",High,"Создание исправлений для машинного кода"
"Message",Low,"Выполнение задачи ""IlcMessageTask"" завершено."
"Message",Low,"Задача ""StartProcessTask"""
"Message",Normal,"Идет запуск ""C:\Program Files (x86)\MSBuild\Microsoft\.NetNative\ARM\ilc\Tools\rhbind.exe @""C:\Users\Sergey\Documents\Visual Studio 2015\Projects\TheQuestionReborn\TheQuestionReborn\obj\ARM\Release\ilc\intermediate\rhbindargs.TheQuestionReborn.rsp""""."
"Message",Low,"OS VERSION: major: 6  minor: 2"
"Message",Low,"MDIL: C:\Users\Sergey\Documents\Visual Studio 2015\Projects\TheQuestionReborn\TheQuestionReborn\obj\ARM\Release\ilc\intermediate\MDIL\TheQuestionReborn.mdilexe"
"Message",Low,"MDILPDB: C:\Users\Sergey\Documents\Visual Studio 2015\Projects\TheQuestionReborn\TheQuestionReborn\obj\ARM\Release\ilc\intermediate\MDIL\TheQuestionReborn.mdilpdb"
